step,r_s,ke,pot,elocal,weight,weightvar,elocalvar,eref,tau,popstep
200,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
201,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
202,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
203,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
204,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
205,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
206,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
207,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
208,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
209,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
210,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
211,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
212,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
213,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
214,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
215,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
216,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
217,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
218,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
219,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
220,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
221,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
222,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
223,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
224,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
225,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
226,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
227,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
228,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
229,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
230,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
231,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
232,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
233,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
234,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
235,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
236,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
237,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
238,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
239,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
240,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
241,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
242,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
243,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
244,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
245,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
246,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
247,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
248,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
249,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
250,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
251,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
252,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
253,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
254,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
255,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
256,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
257,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
258,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
259,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
260,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
261,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
262,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
263,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
264,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
265,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
266,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
267,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
268,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
269,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
270,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
271,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
272,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
273,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
274,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
275,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
276,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
277,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
278,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
279,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
280,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
281,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
282,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
283,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
284,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
285,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
286,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
287,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
288,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
289,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
290,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
291,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
292,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
293,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
294,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
295,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
296,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
297,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
298,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
299,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
300,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
301,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
302,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
303,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
304,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
305,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
306,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
307,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
308,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
309,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
310,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
311,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
312,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
313,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
314,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
315,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
316,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
317,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
318,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
319,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
320,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
321,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
322,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
323,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
324,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
325,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
326,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
327,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
328,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
329,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
330,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
331,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
332,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
333,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
334,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
335,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
336,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
337,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
338,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
339,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
340,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
341,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
342,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
343,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
344,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
345,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
346,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
347,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
348,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
349,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
350,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
351,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
352,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
353,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
354,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
355,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
356,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
357,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
358,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
359,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
360,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
361,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
362,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
363,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
